class,feature,signed_mean,abs_mean,rank
Mirai,rst,0.015777665127585085,0.015777665127585085,20
Mirai,fin,0.015427053911983377,0.015427053911983377,21
Mirai,ack,0.015344755132141922,0.015386098613856865,22
Mirai,cwr,0.015317053887549227,0.015317053887549227,23
Mirai,std,0.0069445951614770535,0.01512690762801541,24
Mirai,smtp,0.015024212969174899,0.015024212969174899,25
Mirai,header_len,0.013227232441814103,0.014695230511884767,26
Mirai,https,0.011887846265733052,0.011960268000988794,27
Mirai,ssh,0.011661318158732784,0.011661318158732784,28
Mirai,icmp,0.010945704313100482,0.010945704313100482,29
Mirai,arp,0.01079572304800153,0.01079572304800153,30
Mirai,ece,0.00988486287060123,0.010775977686855459,31
Mirai,http,0.009983580388455504,0.009983580388455504,32
Mirai,igmp,0.00996839669877273,0.009974866512238416,33
Mirai,irc,0.00983291204561942,0.00983291204561942,34
Mirai,dhcp,0.007863601091974419,0.008121497915099526,35
Mirai,udp,0.007554888598002681,0.008037780120172347,36
Mirai,ipv,0.007819980686696424,0.00782969891706691,37
Mirai,tcp,0.007176683950371171,0.00719416927281804,38
Mirai,llc,0.006980803870357277,0.007132886924917322,39
Recon,num,0.07017718269729493,0.07017718269729493,1
Recon,syn_cnt,0.053486690976301404,0.060533967469424334,2
Recon,ack_cnt,0.05848876327462495,0.05986316149874922,3
Recon,https,0.05411647932267081,0.054277418261147625,4
Recon,rate,0.04652568706124631,0.05224137067996715,5
Recon,max,0.01953975440486433,0.04852172655503807,6
Recon,fin,0.04613622837917622,0.04647529205920993,7
Recon,syn,0.04357336251484898,0.04601228537708093,8
Recon,psh,0.036562492402497114,0.04519362374979579,9
Recon,ttl,0.029027487998457478,0.04373365168193103,10
Recon,rst_cnt,0.029468151645255704,0.03640338262910456,11
Recon,header_len,0.03469709002243561,0.03602144154891328,12
Recon,http,0.03252537860754069,0.03545348810208634,13
Recon,tot_size,0.023327105042266576,0.03347152531512198,14
Recon,ack,0.026995878975703654,0.033045235337813485,15
Recon,proto_num,0.01850177593838413,0.03014058839294518,16
Recon,fin_cnt,0.0281209916969645,0.030131216482176475,17
Recon,avg,0.019039785824387565,0.029907651316210784,18
Recon,tot_sum,-0.0006432402663954303,0.02556404188280099,19
Recon,std,0.015225407937063095,0.023425374344352334,20
Recon,iat,-0.005503498403360977,0.022271117801903693,21
Recon,dns,0.013988246357590469,0.020428844688760012,22
Recon,var,0.004047270414266853,0.017226444194655834,23
Recon,min,0.007124927559419144,0.016905461292247504,24
Recon,rst,0.005008699783022036,0.015882759460488623,25
Recon,udp,0.008626984182535104,0.010088338782778216,26
Recon,tcp,0.0022389740386761707,0.008733326006272246,27
