class,feature,signed_mean,abs_mean,rank
DoS,http,0.006792765093938021,0.00946147648155856,30
DoS,telnet,0.008807132861253368,0.009393972388813267,31
DoS,udp,0.005253173061603167,0.00859103921067831,32
DoS,irc,0.007961285107799082,0.008124388123127345,33
DoS,smtp,0.0072400547501658,0.007324148718284815,34
DoS,dhcp,0.005625256328871133,0.007217608970984997,35
DoS,arp,0.006657945636148186,0.006959328841513317,36
DoS,https,-0.003712727987824103,0.006849112783065093,37
DoS,icmp,0.00653509891107759,0.00653923479947465,38
Mirai,tot_size,0.21757379205312585,0.21757379205312585,1
Mirai,max,0.2124252480521201,0.2124252480521201,2
Mirai,min,0.09978871689591393,0.11625508791693434,3
Mirai,avg,0.10516530630381724,0.10516530630381724,4
Mirai,proto_num,0.04147893749385156,0.08632089815158368,5
Mirai,tot_sum,0.050435405660797926,0.05090397485198562,6
Mirai,iat,0.03407906829942645,0.03511367253500863,7
Mirai,ttl,0.021343040253291326,0.022268941830748054,8
Mirai,std,0.01858801322072554,0.01940873985870436,9
Mirai,header_len,0.0017064198773466051,0.011571069417564573,10
Mirai,var,0.010409975313247765,0.010990953930039274,11
Mirai,https,0.00825821758161842,0.008286609352259848,12
Mirai,dns,0.007983769642916387,0.008218174397783802,13
Mirai,tcp,0.006448821243093255,0.006655054580055783,14
Mirai,udp,0.006223546498310387,0.006269634627507909,15
Mirai,fin,0.005451873724427758,0.005978253070113149,16
Mirai,psh,0.00389010673777753,0.005466003880275955,17
Mirai,rate,0.0024584065482670696,0.00522054917270541,18
Mirai,ack_cnt,0.0048551830779584556,0.0051383047610679975,19
Mirai,ipv,-0.004263216362732014,0.004904703830298409,20
Mirai,rst,0.004508998027969177,0.0048667396532925036,21
Mirai,dhcp,0.0037545013940401177,0.004730737305666168,22
Mirai,llc,-0.0019505747621152798,0.004471922215370387,23
Mirai,syn,0.0031202170181119397,0.003698055611010101,24
Mirai,rst_cnt,0.0015000080683614822,0.003518081845420493,25
Mirai,fin_cnt,-0.0020550212680428425,0.003272551508359052,26
Mirai,igmp,-0.003090282648519639,0.0032608408666216825,27
Mirai,arp,0.0008435662283573195,0.0030067131493705557,28
Mirai,cwr,0.0025611353670844553,0.0028812607037828728,29
Mirai,icmp,-7.098753547322679e-06,0.0028692637116697383,30
Mirai,ece,0.0010913595971394378,0.002853760916698733,31
Mirai,syn_cnt,-0.0016022008421501504,0.002789838792281523,32
Mirai,ack,0.0020508582762525564,0.0026393706478964056,33
Mirai,irc,0.0017001003750648366,0.0025939507110723176,34
Mirai,http,0.0022689491007914556,0.002485606745193458,35
Mirai,telnet,0.00036138142235725055,0.002355138196446362,36
Mirai,ssh,0.001937603580616169,0.0023084449677229016,37
Mirai,smtp,0.0005978651560279234,0.0012627498784248054,38
Recon,ttl,0.10277516402554569,0.10800166570486926,1
Recon,psh,0.07727072092929253,0.079002363433936,2
Recon,syn,0.07317906630343815,0.07580510328932646,3
Recon,syn_cnt,0.06571442662370262,0.0695526693426398,4
Recon,proto_num,0.05382385509423891,0.057075764777319245,5
Recon,http,0.05067269436514197,0.05233890095862548,6
Recon,ack_cnt,0.04284858288272618,0.04526717179941866,7
Recon,https,0.03936878578198991,0.04360409826309506,8
Recon,header_len,0.0412634460140366,0.042885722096091046,9
Recon,fin,0.036327075660755374,0.03828837658523891,10
Recon,rst,0.03380266712059635,0.035681644419327765,11
Recon,max,0.01959058331655186,0.03393833601201058,12
Recon,rst_cnt,0.031763434938781976,0.03269881284042146,13
Recon,rate,-0.01343616914103672,0.029187437120492474,14
Recon,ack,0.02039932598427847,0.026871337640025344,15
Recon,fin_cnt,0.018255270288956273,0.02577315430281988,16
Recon,dns,0.02551619848704871,0.02551619848704871,17
Recon,min,0.009196584175335615,0.021574877311000103,18
Recon,tot_sum,0.01052662667828176,0.018286491278645338,19
Recon,avg,0.010204254477810879,0.017420002920118957,20
Recon,tot_size,0.011914234078398157,0.015846049863326224,21
Recon,ssh,0.012351346671713255,0.01287976572477282,22
Recon,std,0.006592248990306817,0.010072617535567988,23
Recon,telnet,0.009503261812656453,0.009755511407432837,24
Recon,smtp,0.00744972817655899,0.007850635543037545,25
Recon,irc,0.0019912345520825977,0.007487778547692461,26
Recon,iat,-0.0017300702716840006,0.0072608654216154605,27
Recon,var,0.0011792105308936355,0.007157433962587311,28
Recon,ece,0.001700214976455521,0.006697111703953556,29
Recon,udp,0.005681384882454279,0.006393904544314399,30
Recon,tcp,0.0021169800169616726,0.005019816938967715,31
